source,id,title,company,location,description,url,salary_min,salary_max,date_posted
Adzuna,5186481185,Field Artillery Recruit,United States Army,"Phoenix, Maricopa County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481185?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=C6E18FC15D4066DCA21C86E54FBF2A176748B390,44485.18,44485.18,2025-05-07T14:15:18Z
Adzuna,5186481190,Field Artillery Recruit,United States Army,"Kansas City, Jackson County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481190?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=44AD7CC552831142FF41BFD8E3A7D4310558C6CE,46314.69,46314.69,2025-05-07T14:15:18Z
Adzuna,5186481187,Field Artillery Recruit,United States Army,"El Paso, El Paso County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481187?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=CC39C4B4DD15896A9115E64B274A4A76833223F6,46904.9,46904.9,2025-05-07T14:15:18Z
Adzuna,5186481100,Field Artillery Recruit,United States Army,"Colorado Springs, El Paso County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481100?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=EA1A717217D12EC23F0A4E0B1F36056D550962E7,48596.72,48596.72,2025-05-07T14:15:18Z
Adzuna,5186481116,Field Artillery Recruit,United States Army,"Austin, Travis County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481116?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=B7B5D6D48FFF9A34BA6FA73B10EEE46045D230C4,48662.94,48662.94,2025-05-07T14:15:18Z
Adzuna,5186481122,Field Artillery Recruit,United States Army,"Killeen, Bell County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481122?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=525B5965B2CF5BE7097774D3B97D537E9D24DC21,47361.95,47361.95,2025-05-07T14:15:18Z
Adzuna,5186481111,Field Artillery Recruit,United States Army,"Denver, Colorado","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481111?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=719266EF885A5DCDF5E45CDA001654C96196A540,50425.48,50425.48,2025-05-07T14:15:18Z
Adzuna,5186481104,Field Artillery Recruit,United States Army,"Saint Louis, Saint Louis County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481104?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=935B7B44BD704E3558296D5AACB7915314F0D942,49465.16,49465.16,2025-05-07T14:15:18Z
Adzuna,5186481125,Field Artillery Recruit,United States Army,"Tucson, Pima County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481125?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=B69C6D17EF0B28A80084FD0664BB6B67ED8A0CF9,48514.2,48514.2,2025-05-07T14:15:18Z
Adzuna,5186481123,Field Artillery Recruit,United States Army,"Tulsa, Tulsa County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481123?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=A7CD2FC03CDBC43AD3DD9A3ECB6E3577FFB8C499,44913.17,44913.17,2025-05-07T14:15:18Z
Adzuna,5186481120,Field Artillery Recruit,United States Army,"Dallas, Texas","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481120?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=A8E3041F4953035F0419E466CEFA6BFE3F3D4189,48120.92,48120.92,2025-05-07T14:15:18Z
Adzuna,5186481102,Field Artillery Recruit,United States Army,"Oklahoma City, Oklahoma County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481102?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=3231EDB067DF919EF500D4EED13FFACF1868D017,46018.69,46018.69,2025-05-07T14:15:18Z
Adzuna,5186481752,Field Artillery Recruit,United States Army,"Seattle, King County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481752?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=A3078B6C48C325BABAEA0FDCE7B857C2EF6AF5EA,50700.38,50700.38,2025-05-07T14:15:22Z
Adzuna,5186481750,Field Artillery Recruit,United States Army,"Los Angeles, Los Angeles County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481750?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=E4C3A62763291281D4E4C5B99B972FD9689BA0EF,50227.64,50227.64,2025-05-07T14:15:22Z
Adzuna,5186481756,Field Artillery Recruit,United States Army,"Riverside, Riverside County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481756?se=Pkjl6n6_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=8C79A31F8D627A5FBE471A45E241D1FDE2577BE6,52611.17,52611.17,2025-05-07T14:15:22Z
Adzuna,5186481754,Field Artillery Recruit,United States Army,"San Francisco, California","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481754?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=0D2B146413DE79F44A82FCC9F25B198461655981,53149.66,53149.66,2025-05-07T14:15:22Z
Adzuna,5186480496,Field Artillery Recruit,United States Army,"Knoxville, Knox County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480496?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=7F56568E8E2AC11B58ED6FEE97249E9D45705E88,47175.28,47175.28,2025-05-07T14:15:13Z
Adzuna,5186480455,Field Artillery Recruit,United States Army,"Grand Rapids, Kent County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480455?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=1F60E0CE11DDB9E11EAEAF85924A7F47A3FC8F2A,50205.13,50205.13,2025-05-07T14:15:13Z
Adzuna,5186480431,Field Artillery Recruit,United States Army,"Nashville, Davidson County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480431?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=E135DD560B6522F655AC643127FEA386D39E4193,48420.09,48420.09,2025-05-07T14:15:13Z
Adzuna,5186480429,Field Artillery Recruit,United States Army,"Louisville, Jefferson County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480429?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=B21AA24DC601DCC70194A66F3396AAEC2E08079C,46329.23,46329.23,2025-05-07T14:15:13Z
Adzuna,5186480436,Field Artillery Recruit,United States Army,"Milwaukee, Milwaukee County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480436?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=E4A6D463112711666A8FB8BA00BD6792071A1F73,47104.88,47104.88,2025-05-07T14:15:13Z
Adzuna,5186480433,Field Artillery Recruit,United States Army,"Detroit, Wayne County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480433?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=A8D088DF657BE283C84C978957718DFC4AC5E2DB,49390.63,49390.63,2025-05-07T14:15:13Z
Adzuna,5186480478,Field Artillery Recruit,United States Army,"Cleveland, Cuyahoga County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480478?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=84D39AE768505883F03843F026A914597E1A0AEA,46482.89,46482.89,2025-05-07T14:15:13Z
Adzuna,5186480483,Field Artillery Recruit,United States Army,"Dayton, Montgomery County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480483?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=21CEDB008BD83EE87AE32EB90AEE88C4BF371FB3,46344.48,46344.48,2025-05-07T14:15:13Z
Adzuna,5186481095,Field Artillery Recruit,United States Army,"Houston, Harris County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186481095?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=93C83DDC42D5B81B5FF1E599C9B298077F7BCA3A,46972.81,46972.81,2025-05-07T14:15:18Z
Adzuna,5186480523,Field Artillery Recruit,United States Army,"Indianapolis, Marion County","Field Artillery Recruit Now Hiring Full and Part Time Positions Job Overview: Your role is vital in defending our country and ensuring victory on the battlefield. As a Field Artillery Specialist, you will operate advanced weaponry using cutting-edge technology and teamwork to deliver precise fire support. This career offers technical training, leadership development, and expertise in artillery systems, preparing you for military and civilian opportunities in high-demand fields. Requirements: At…",https://www.adzuna.com/land/ad/5186480523?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=46A2EC9E6BD0DFFD3406884C2AF97202E97A2F18,46284.01,46284.01,2025-05-07T14:15:14Z
Adzuna,5186479876,Air Defense Artillery Recruit,United States Army,"Memphis, Shelby County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479876?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=1C9C7FF2EED7DE4FA15487C735623F82593A4EC6,32322.63,32322.63,2025-05-07T14:15:09Z
Adzuna,5186479878,Air Defense Artillery Recruit,United States Army,"Raleigh, Wake County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479878?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=35AFF7002D3A9DD0A229F745D591F1E8347EAE15,30843.44,30843.44,2025-05-07T14:15:09Z
Adzuna,5186479865,Air Defense Artillery Recruit,United States Army,"Fayetteville, Cumberland County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479865?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=001B81807DA9365036FC7E6D1BA92382E52B66A1,31035.59,31035.59,2025-05-07T14:15:09Z
Adzuna,5186479863,Air Defense Artillery Recruit,United States Army,"Lakeland, Polk County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479863?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=C569815D09B579E25D8E35B92D1D13A8806A8E17,32784.49,32784.49,2025-05-07T14:15:09Z
Adzuna,5186479862,Air Defense Artillery Recruit,United States Army,"San Juan, Puerto Rico","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479862?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=37DE73257BCCBE51DA399AB8A0E1A7C264902436,31274.14,31274.14,2025-05-07T14:15:09Z
Adzuna,5186479855,Air Defense Artillery Recruit,United States Army,"Augusta, Richmond County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479855?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=A6547A18E54DC85F307F4705D20D4A988CEE7660,31821.7,31821.7,2025-05-07T14:15:09Z
Adzuna,5186479847,Air Defense Artillery Recruit,United States Army,"Birmingham, Jefferson County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479847?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=713F6E1EE025EEDD86104F4D766E04E36DAE1B0D,29761.53,29761.53,2025-05-07T14:15:09Z
Adzuna,5186479856,Air Defense Artillery Recruit,United States Army,"Tampa, Hillsborough County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479856?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=4BB7173EF2B049AC7DB0BF2CBDAB518DD4D92D51,30927.71,30927.71,2025-05-07T14:15:09Z
Adzuna,5186479844,Air Defense Artillery Recruit,United States Army,"Miami, Miami-Dade County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479844?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=457B9F5F0195736173AB1B24B4FBB708FC82CAB5,33299.62,33299.62,2025-05-07T14:15:08Z
Adzuna,5186479849,Air Defense Artillery Recruit,United States Army,"Jacksonville, Duval County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479849?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=91831E3AAC5B6F59CFBAF47771BC00F1687A7C40,31574.24,31574.24,2025-05-07T14:15:09Z
Adzuna,5186479854,Air Defense Artillery Recruit,United States Army,"Columbia, Richland County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479854?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=08493DA28EAF56231384CC3874EC932446680985,30399.04,30399.04,2025-05-07T14:15:09Z
Adzuna,5186479851,Air Defense Artillery Recruit,United States Army,"Charleston, Charleston County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479851?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=12A513080C997589B832EED910DD9E39516D3BCD,30628.44,30628.44,2025-05-07T14:15:09Z
Adzuna,5186479860,Air Defense Artillery Recruit,United States Army,"Atlanta, Fulton County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479860?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=14ACD897F45DD4B265685104E2768CC0A5DD845D,30109.42,30109.42,2025-05-07T14:15:09Z
Adzuna,5186479906,Air Defense Artillery Recruit,United States Army,"Charlotte, Mecklenburg County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479906?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=36D3B4EA09CD675E1EB937A394F0F1EF5FE78103,29962.62,29962.62,2025-05-07T14:15:09Z
Adzuna,5186479905,Air Defense Artillery Recruit,United States Army,"Orlando, Orange County","ELIGIBLE FOR UP TO A $17K SIGNING BONUS. Talk to your recruiter for details. As an Air Defense Artillery (ADA) Soldier, you’ll be part of the team that sustains airspace superiority and protects against aerial and missile attacks. You will provide critical situational awareness, threat detection, and early warnings while training to identify, track, and engage enemy threats using advanced air defense technology. Soldiers in this branch will be assigned as a 14E, 14G, 14H, 14P, or 14T based on a…",https://www.adzuna.com/land/ad/5186479905?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=40CE2CDA883ACC10F03C308B0C668D610BD4C649,31137.63,31137.63,2025-05-07T14:15:09Z
Adzuna,5186479892,Air Defense Artillery Recruit,United States Army,"Jacksonville, Duval County","Air Defense Artillery Recruit Now Hiring Full and Part Time Positions Be at the forefront of cutting-edge defense technology, protecting the country from aerial and missile threats. Your role will involve detecting, tracking, and neutralizing incoming enemy aircraft and missiles using advanced radar and missile systems. Through hands-on technical training, you’ll develop expertise in high-tech defense operations and can specialize in one of five Air Defense Artillery career fields, aligning wit…",https://www.adzuna.com/land/ad/5186479892?se=wtk3AH-_8BGreY86y0VZDg&utm_medium=api&utm_source=10a8906f&v=48390FAE45D421BB224B32A17A558A7E088AE276,76201.95,76201.95,2025-05-07T14:15:09Z
